transaction_id,store_id,timestamp,sku,category,quantity,unit_price,total_amount,payment_method,customer_id,is_anomaly,anomaly_type
5227acac-c3af-4dce-b476-fd69d9968adb,STORE_010,2024-03-26 10:01:00,SKU_0275,Grocery,4,1838.45,7424.17,wallet,CUST_00421,0,
a5e1c7ee-bc1c-4ecd-b8eb-a144fda4881b,STORE_006,2024-02-08 13:37:00,SKU_0272,Pharmacy,4,186.68,738.68,UPI,CUST_00182,0,
2a07d6ab-e2fa-45d4-ab81-ddf9428af352,STORE_013,2024-03-19 21:17:00,SKU_0121,Apparel,4,1211.7,4771.46,wallet,CUST_00230,0,
81a037c4-b777-4d74-ad3b-9aa6df0e492b,STORE_002,2024-03-29 16:04:00,SKU_0250,Electronics,3,220.53,673.47,UPI,CUST_00094,0,
0ad81cc8-2001-4f05-bb42-8c8dc7d5f7a1,STORE_001,2024-03-25 09:35:00,SKU_0055,Pharmacy,1,728.0,716.71,card,CUST_00218,0,
09068a79-654f-4dfb-90dd-f99d1d94b569,STORE_001,2024-03-12 11:16:00,SKU_0322,HomeGoods,3,971.47,2886.09,UPI,CUST_00237,0,
c335cc72-c121-46c2-931c-e3032a475e0b,STORE_012,2024-02-12 20:13:00,SKU_0379,Electronics,3,110.29,326.67,UPI,CUST_00134,0,
8b9b51cb-5f16-43ae-bd23-b0aa206a67b8,STORE_007,2024-02-29 14:06:00,SKU_0475,HomeGoods,2,169.6,332.52,cash,CUST_00587,0,
ca25f2d7-bc8c-4c6b-92e0-d3db53eddbc3,STORE_002,2024-03-04 19:34:00,SKU_0163,HomeGoods,1,109.41,108.6,card,CUST_00167,0,
54a42f65-a780-4184-9e42-21df3994ca1f,STORE_008,2024-01-16 10:25:00,SKU_0143,HomeGoods,4,93.46,380.93,UPI,CUST_00108,0,
f157d006-52a0-4556-bee9-f9d9f1067d92,STORE_002,2024-02-15 15:14:00,SKU_0274,Pharmacy,2,426.29,847.19,cash,CUST_00328,0,
c74b2e32-662f-4ebc-8176-62c3cddb80fb,STORE_011,2024-02-15 12:41:00,SKU_0346,Apparel,1,213.61,213.65,cash,CUST_00191,0,
19eeffbe-0ff1-4e6a-b5ef-6a097328d3d8,STORE_007,2024-03-12 17:00:00,SKU_0496,Apparel,2,260.7,526.53,cash,CUST_00272,0,
25216277-75eb-466f-ae0e-5e83be9cfd96,STORE_006,2024-03-30 08:59:00,SKU_0013,HomeGoods,5,390.12,1954.59,UPI,CUST_00435,0,
e12f82d7-e79a-45d6-a846-bf5bbd3b13da,STORE_003,2024-01-03 15:06:00,SKU_0119,Electronics,3,56.57,171.36,cash,CUST_00046,0,
e382ea11-29d0-4d47-811c-92e131c60535,STORE_008,2024-01-09 17:43:00,SKU_0131,Electronics,5,699.86,3521.92,card,CUST_00305,0,
c0b55cbb-2b93-44f9-901c-26bc25baf96a,STORE_006,2024-01-11 21:19:00,SKU_0128,Pharmacy,3,189.08,569.7,cash,CUST_00013,0,
8e628d6f-cea1-4337-8b6a-e5dd60c05af8,STORE_001,2024-01-29 12:27:00,SKU_0232,Grocery,5,382.75,1925.21,card,CUST_00026,0,
d7dc6d89-fe76-432a-bcc6-02e5a09f4549,STORE_002,2024-01-17 13:12:00,SKU_0436,Apparel,5,410.77,2078.43,cash,CUST_00055,0,
56e62cb7-f828-4e21-874c-2713a530486b,STORE_019,2024-01-05 13:40:00,SKU_0016,Grocery,2,748.52,1509.63,wallet,CUST_00097,0,
481c686b-d066-4698-b9a4-f2e4069987bc,STORE_015,2024-03-09 12:19:00,SKU_0408,Grocery,3,229.88,697.69,card,CUST_00209,0,
89703116-95b3-460c-9e44-798486e1573b,STORE_012,2024-03-11 17:49:00,SKU_0309,Apparel,2,45.72,90.14,cash,CUST_00561,0,
88af3bce-4204-445e-bfcb-42a9684a98bf,STORE_003,2024-03-22 19:56:00,SKU_0307,Pharmacy,1,261.69,263.55,UPI,CUST_00543,0,
39bf8dc5-c58f-4a6a-9f64-b9ed5dd31956,STORE_019,2024-02-07 13:19:00,SKU_0339,Apparel,4,293.54,1185.29,wallet,CUST_00061,0,
88ac549f-7067-43e0-bf92-6d547bbb70b5,STORE_013,2024-01-22 18:42:00,SKU_0058,Electronics,3,109.3,325.28,wallet,CUST_00594,0,
260afe75-1ee7-44d0-83e4-9a14b44a20bf,STORE_012,2024-03-13 10:29:00,SKU_0373,Grocery,1,281.31,285.52,wallet,CUST_00381,0,
179d70ce-754d-45c3-866b-795806bac21c,STORE_007,2024-01-20 20:16:00,SKU_0124,Electronics,2,187.29,371.65,card,CUST_00332,0,
bd0625f0-f065-4ab5-aa11-5d2e8170cb91,STORE_003,2024-01-13 15:52:00,SKU_0258,Pharmacy,1,85.39,84.52,card,CUST_00475,0,
504ea148-fe43-4e23-a615-2c16fe6191df,STORE_001,2024-03-23 09:19:00,SKU_0338,Grocery,1,427.8,434.08,card,CUST_00290,0,
bea40ae1-78f1-4eeb-858b-5cb110a8469f,STORE_015,2024-01-14 12:32:00,SKU_0302,Grocery,6,159.25,945.83,card,CUST_00159,0,
ad1c197e-4fa0-48f8-ad1e-b0fd824b7599,STORE_007,2024-01-26 08:30:00,SKU_0162,Electronics,4,180.61,720.0,wallet,CUST_00317,0,
c79d61ed-9665-4060-8d1a-23677a5aaf68,STORE_002,2024-01-05 11:00:00,SKU_0198,Apparel,5,172.67,858.79,cash,CUST_00435,0,
ac42d2f4-c5bf-4f39-a076-54768bf626bd,STORE_003,2024-01-08 14:51:00,SKU_0238,Pharmacy,2,671.72,1364.83,wallet,CUST_00409,0,
4c9a249a-5729-4d84-b024-7995bd8e003a,STORE_008,2024-03-10 09:02:00,SKU_0021,Apparel,3,241.95,724.55,wallet,CUST_00101,0,
f8320f9d-f644-4f2b-98dc-19334e26415b,STORE_002,2024-01-31 17:44:00,SKU_0363,HomeGoods,6,266.33,1610.4,wallet,CUST_00562,0,
3fa972db-21a9-401b-ae51-e1cef98b9394,STORE_015,2024-03-15 12:10:00,SKU_0050,Electronics,4,175.73,711.19,UPI,CUST_00170,0,
68e22452-a5ce-4832-9bed-52ec014c4928,STORE_013,2024-01-03 10:03:00,SKU_0229,Electronics,4,362.04,1455.57,wallet,CUST_00491,0,
67801739-a9d8-4a06-8d68-6a8b46cf1fa6,STORE_012,2024-03-18 11:49:00,SKU_0327,HomeGoods,4,735.77,2995.31,cash,CUST_00187,0,
2a6c93b8-66b0-4f4d-8465-8d45b32df7af,STORE_007,2024-02-19 15:27:00,SKU_0041,Electronics,4,419.79,1699.48,wallet,CUST_00038,0,
0e3b2d07-c516-4a08-9525-9559a85a9f53,STORE_008,2024-03-14 08:05:00,SKU_0497,Apparel,2,433.09,862.72,UPI,CUST_00597,0,
7c9ed0d9-cfd0-4cd8-b3e0-0f5941093f02,STORE_008,2024-02-08 13:32:00,SKU_0189,Grocery,2,406.04,826.72,wallet,CUST_00353,0,
3494533c-e2ea-43a7-adff-e22bbca010d0,STORE_010,2024-03-07 16:15:00,SKU_0008,Electronics,2,82.87,165.9,cash,CUST_00128,0,
ad616ef0-b4c9-459c-a788-cb50e922ae45,STORE_001,2024-01-30 18:12:00,SKU_0329,Apparel,1,124.04,121.67,wallet,CUST_00000,0,
e8c51e5b-3019-4810-a910-489727b461a0,STORE_006,2024-02-15 15:45:00,SKU_0279,Pharmacy,2,212.19,420.31,UPI,CUST_00077,0,
e59c61ee-8327-442c-9f95-9a7e3e4754f6,STORE_001,2024-03-05 14:18:00,SKU_0320,Electronics,2,139.88,281.12,cash,CUST_00101,0,
2e331562-7e6a-4224-bc7d-aa1093326925,STORE_008,2024-02-03 13:13:00,SKU_0375,Pharmacy,6,106.68,631.29,UPI,CUST_00555,0,
e2b84185-1ea8-40b0-a6d6-49314bf43387,STORE_003,2024-02-26 10:38:00,SKU_0238,Apparel,4,55.91,224.39,cash,CUST_00106,0,
d227d626-8a07-40fd-9856-4b6ae906ed4e,STORE_002,2024-03-08 21:07:00,SKU_0413,HomeGoods,1,85.13,84.66,cash,CUST_00097,0,
745f2d49-43ab-441b-95e7-1b9559319f8b,STORE_001,2024-03-09 09:20:00,SKU_0185,Electronics,3,203.62,611.7,UPI,CUST_00502,0,
d43f59a1-8a8f-4a92-b979-0ed8c02b5400,STORE_008,2024-01-16 10:10:00,SKU_0273,Pharmacy,2,236.49,463.56,wallet,CUST_00527,0,
f29c4844-0789-4ffb-ae53-8cf8930a62b3,STORE_002,2024-01-04 19:03:00,SKU_0080,Electronics,2,132.56,268.81,cash,CUST_00125,0,
9357ed2d-0005-4508-aee0-490f2099d85f,STORE_018,2024-02-05 17:59:00,SKU_0310,Pharmacy,2,266.29,529.64,card,CUST_00390,0,
54a1e684-0313-49e9-a7e4-d4e2b3b00e66,STORE_008,2024-03-17 09:59:00,SKU_0131,HomeGoods,1,176.69,174.15,card,CUST_00320,0,
a9014421-6689-41e3-8775-8b18962997ce,STORE_004,2024-02-28 10:26:00,SKU_0348,Grocery,2,598.2,1193.43,UPI,CUST_00346,0,
c7afa7c9-c479-46f0-a153-efa78c6a0389,STORE_008,2024-03-23 13:11:00,SKU_0400,Electronics,1,219.68,219.56,cash,CUST_00186,0,
d1a0d1a5-b3bb-4ab3-9c5a-9e860151aaf3,STORE_001,2024-03-19 21:58:00,SKU_0429,HomeGoods,3,436.39,1316.37,UPI,CUST_00450,0,
14efab31-a352-49b4-a1cc-e685660a95c5,STORE_019,2024-03-27 20:27:00,SKU_0464,Electronics,5,294.13,1472.09,card,CUST_00528,0,
fc473d17-6431-43f2-b89d-cf9a6f6b3af7,STORE_007,2024-01-18 16:13:00,SKU_0062,HomeGoods,1,81.43,79.94,wallet,CUST_00435,0,
1b5bbc14-35ef-4307-ae42-8ec344e93283,STORE_013,2024-02-12 17:56:00,SKU_0069,HomeGoods,1,232.51,235.97,card,CUST_00541,0,
7b949c7f-5ae2-4283-836d-0d7d8e0025cd,STORE_001,2024-01-27 11:44:00,SKU_0463,Grocery,1,93.03,92.87,card,CUST_00066,0,
165440bb-8566-419c-bc22-8e505e639106,STORE_007,2024-01-01 15:44:00,SKU_0191,Grocery,2,229.28,450.8,cash,CUST_00394,0,
59177816-94c3-4287-9b68-790221c093df,STORE_007,2024-02-19 13:49:00,SKU_0013,Grocery,3,137.74,417.73,wallet,CUST_00599,0,
43add0f0-74d8-4908-9d74-ac5bb15b70ae,STORE_019,2024-02-03 17:27:00,SKU_0144,Grocery,2,339.35,683.05,wallet,CUST_00321,0,
125f2eee-04cd-4e94-a3c0-b7d1b35894aa,STORE_008,2024-01-03 15:02:00,SKU_0418,Electronics,2,85.42,171.86,card,CUST_00565,0,
6c5f64d1-3bbb-4e6b-8dc6-89cbed142089,STORE_007,2024-03-24 16:22:00,SKU_0178,Grocery,2,252.96,504.44,card,CUST_00209,0,
6b01a679-5755-4606-b9c2-5c4932cc2eed,STORE_003,2024-02-13 16:15:00,SKU_0039,HomeGoods,3,395.2,1181.36,wallet,CUST_00537,0,
39235e78-89e6-4df7-9537-2dad0c929188,STORE_003,2024-01-26 13:15:00,SKU_0361,Grocery,2,516.74,1034.98,card,CUST_00563,0,
2a1cf7e7-e0e4-40b9-93ec-4fc572445ff5,STORE_008,2024-03-09 09:49:00,SKU_0098,HomeGoods,3,135.66,399.66,cash,CUST_00373,0,
d90c12c7-ac73-4871-a60f-219eaf33e41e,STORE_007,2024-02-01 15:09:00,SKU_0177,Pharmacy,6,253.58,1509.24,cash,CUST_00422,0,
cb635be0-d105-4f93-9804-e30eb33382ad,STORE_001,2024-02-04 18:16:00,SKU_0002,HomeGoods,2,289.68,590.67,UPI,CUST_00313,0,
78ba6f10-cf2e-4a12-8fb7-157f357597e1,STORE_013,2024-01-12 15:09:00,SKU_0301,Apparel,3,861.92,2602.54,cash,CUST_00190,0,
d4d38db4-ccd1-4681-aa20-82160d73d6c0,STORE_015,2024-01-29 14:33:00,SKU_0223,Grocery,3,76.43,228.55,cash,CUST_00321,0,
a8968fe6-1399-4b66-aba3-7b7ce3c4775b,STORE_002,2024-02-27 17:50:00,SKU_0433,Pharmacy,3,120.61,357.81,cash,CUST_00577,0,
34291459-ab95-42c7-a6df-ae3c4bee4d24,STORE_008,2024-01-06 13:00:00,SKU_0167,Grocery,4,2356.73,9519.38,wallet,CUST_00008,0,
73ba3a4d-bfee-4bf7-bdbd-48d5e9c6d47a,STORE_001,2024-01-01 10:35:00,SKU_0103,Apparel,5,200.94,995.07,wallet,CUST_00123,0,
7b5d7ab0-c5e6-4bcd-9338-c2e26d984bae,STORE_010,2024-03-21 18:38:00,SKU_0083,Apparel,4,55.07,217.31,wallet,CUST_00299,0,
5139de80-a4df-4592-8b3c-397ab0839425,STORE_003,2024-03-11 10:50:00,SKU_0100,HomeGoods,3,156.87,464.11,card,CUST_00203,0,
1055bd7f-641f-47c0-aed1-dd564b790515,STORE_010,2024-03-21 09:28:00,SKU_0226,Apparel,3,27.29,82.62,card,CUST_00374,0,
229a6ab9-3fbb-41f4-a642-61e88f9405fb,STORE_012,2024-03-15 14:50:00,SKU_0044,HomeGoods,2,303.14,609.74,card,CUST_00216,0,
ae8d8854-6595-4855-b890-c29d35cca72a,STORE_013,2024-03-25 14:03:00,SKU_0201,Pharmacy,1,477.85,469.63,UPI,CUST_00395,0,
f830badc-9bea-4dcf-8d2f-e8efd97789fb,STORE_001,2024-01-31 11:28:00,SKU_0427,Grocery,3,120.56,356.11,cash,CUST_00063,0,
218321a4-16e6-4e31-b03a-2e53ba3fba59,STORE_016,2024-02-22 14:11:00,SKU_0384,Pharmacy,2,171.55,344.94,UPI,CUST_00199,0,
af3b198e-f169-4733-a247-c1ee2b135b62,STORE_003,2024-01-28 17:01:00,SKU_0318,Electronics,5,523.42,2624.54,cash,CUST_00415,0,
0cf10ec2-2ef4-4d9d-94ec-6399826a004a,STORE_001,2024-01-20 20:05:00,SKU_0446,Pharmacy,1,61.64,62.1,card,CUST_00282,0,
059bd6c3-3f33-471f-8427-a0eab4bb78a1,STORE_008,2024-02-07 10:06:00,SKU_0390,Electronics,3,86.85,257.19,card,CUST_00428,0,
31ca3ab2-ba9e-46ff-af84-bcc7406497bc,STORE_006,2024-02-08 15:10:00,SKU_0326,Pharmacy,2,208.3,420.38,UPI,CUST_00381,0,
bd6f3d6d-ca6e-4a6b-8402-3ead16d08dfb,STORE_013,2024-01-08 09:39:00,SKU_0431,Grocery,5,136.95,696.69,wallet,CUST_00197,0,
677f5635-944e-4530-af38-36cbbad7d4c5,STORE_013,2024-03-18 10:19:00,SKU_0063,Pharmacy,2,197.62,396.84,UPI,CUST_00256,0,
e431fe7e-4d8b-459f-b757-d8a02d806f0d,STORE_003,2024-01-31 13:14:00,SKU_0409,Electronics,7,90.96,628.98,card,CUST_00578,0,
1d87b14f-2ed0-46e1-8e6f-3f1dd53792f1,STORE_019,2024-01-05 15:21:00,SKU_0148,Apparel,4,296.76,1195.57,UPI,CUST_00577,0,
d17b6f23-0cf5-4b88-b25d-10236fb5a143,STORE_003,2024-01-31 11:55:00,SKU_0366,Pharmacy,6,221.87,1322.86,UPI,CUST_00021,0,
b3bdcd69-4157-438b-a2b3-b12f226ac253,STORE_008,2024-02-24 13:12:00,SKU_0456,Electronics,6,387.93,2285.62,cash,CUST_00423,0,
9a0a66ec-71a2-4993-bfd7-e58d2e12d7d2,STORE_003,2024-03-13 20:01:00,SKU_0248,Grocery,2,293.47,582.3,wallet,CUST_00294,0,
0c30f14f-ba10-4a54-9dc1-13d18949fd42,STORE_018,2024-03-24 17:05:00,SKU_0045,Electronics,6,294.95,1798.41,wallet,CUST_00000,0,
164d5171-29b6-4d9a-bbb1-47883bd7ff27,STORE_002,2024-03-08 09:03:00,SKU_0185,Grocery,2,78.6,156.64,cash,CUST_00380,0,
170223b0-13ee-4a30-a5da-14a24d519002,STORE_001,2024-01-11 14:37:00,SKU_0204,Grocery,1,370.75,376.16,cash,CUST_00013,0,
bc3e9516-75c2-4ecd-809f-0efb911bb23e,STORE_007,2024-02-06 09:11:00,SKU_0468,HomeGoods,3,191.86,575.78,cash,CUST_00191,0,
b3cdc0e8-dca1-48fb-a4ea-222116736411,STORE_020,2024-03-17 21:45:00,SKU_0471,Grocery,4,218.81,875.83,UPI,CUST_00414,0,
42b43b77-0ffb-42c6-8225-cf8442b824f9,STORE_015,2024-01-10 19:41:00,SKU_0284,Electronics,2,578.29,1133.69,cash,CUST_00487,0,
5ed9d8ac-db23-4201-9bf8-b00e303bfb68,STORE_012,2024-02-17 10:59:00,SKU_0475,Electronics,2,140.6,282.74,cash,CUST_00247,0,
354895cb-923a-4a72-88ed-1b9cd529ecc0,STORE_015,2024-02-09 08:12:00,SKU_0218,Pharmacy,4,736.87,2901.24,UPI,CUST_00485,0,
c5b11ee9-5140-4c2f-b65c-1886c75e98b7,STORE_015,2024-02-06 08:19:00,SKU_0206,Pharmacy,6,793.97,4759.77,cash,CUST_00503,0,
d6ac0323-5e3f-4e1c-a1cc-b14565360420,STORE_008,2024-02-12 21:05:00,SKU_0418,Grocery,7,456.55,3165.21,cash,CUST_00268,0,
387b08a1-7224-44a6-b2c9-9bda71fccd50,STORE_003,2024-02-21 20:48:00,SKU_0334,Electronics,4,114.09,454.4,cash,CUST_00103,0,
5bb7e419-05d0-4618-813c-2324323fd8af,STORE_013,2024-03-24 10:48:00,SKU_0261,Electronics,1,43.49,43.55,UPI,CUST_00395,0,
b87f5609-c498-46f7-aba1-e00aca538486,STORE_010,2024-03-29 12:29:00,SKU_0228,Pharmacy,1,592.61,581.1,card,CUST_00008,0,
3f7751d1-fda0-4603-b1b4-a328e9a30fc4,STORE_006,2024-02-17 14:17:00,SKU_0353,HomeGoods,4,273.3,1083.78,card,CUST_00535,0,
a95623d7-3053-4666-9cf8-66380936452b,STORE_001,2024-03-28 21:22:00,SKU_0376,HomeGoods,2,137.73,280.85,UPI,CUST_00232,0,
