transaction_id,store_id,timestamp,sku,category,quantity,unit_price,total_amount,payment_method,customer_id,is_anomaly,anomaly_type
04ffcbfc-d63e-4c88-871c-d8eae017c5c2,STORE_007,2024-03-23 21:55:00,SKU_0254,Grocery,4,253.8,1017.73,cash,CUST_00213,0,
f01c5e1c-4286-4732-9989-fea4986e7342,STORE_008,2024-01-29 19:56:00,SKU_0001,Grocery,2,287.98,585.84,cash,CUST_00576,0,
030f177d-625f-4618-9e35-1398f92724a3,STORE_013,2024-03-29 08:44:00,SKU_0219,Pharmacy,3,169.84,502.65,cash,CUST_00268,0,
c47b6db3-96a4-484f-aa9f-82c3e946a420,STORE_008,2024-03-30 18:13:00,SKU_0260,HomeGoods,1,246.86,247.36,wallet,CUST_00012,0,
f3604459-e391-44aa-974b-337e04cd29d3,STORE_008,2024-03-09 09:28:00,SKU_0170,HomeGoods,4,94.56,372.27,cash,CUST_00185,0,
3c396ac8-6a6d-4a8a-b303-18e8b1201eed,STORE_008,2024-02-26 14:41:00,SKU_0415,Apparel,1,218.24,219.27,UPI,CUST_00437,0,
f96b9203-cbc1-4586-85ab-9ed7f7b136bf,STORE_003,2024-01-22 16:38:00,SKU_0125,Apparel,5,118.14,587.53,cash,CUST_00099,0,
c7c1909d-36aa-4aad-8000-4317e28844eb,STORE_001,2024-02-27 12:18:00,SKU_0069,Grocery,9,200.24,1835.87,wallet,CUST_00097,0,
7705c600-ed28-445b-bb8d-fae07d9c374b,STORE_007,2024-01-24 14:35:00,SKU_0264,HomeGoods,6,32.25,192.85,wallet,CUST_00224,0,
37649f5a-a240-437e-a6d6-a9a721f92488,STORE_002,2024-02-02 13:17:00,SKU_0443,Grocery,5,101.4,499.62,card,CUST_00214,0,
650622c1-df5f-4d28-969a-6af9f718447a,STORE_006,2024-01-20 17:48:00,SKU_0188,Pharmacy,5,806.42,4085.97,cash,CUST_00288,0,
33861936-b7eb-4681-a17c-fe99e4d3bc21,STORE_015,2024-01-27 20:34:00,SKU_0024,Electronics,3,485.79,1476.07,card,CUST_00020,0,
35ed8dc2-f1ce-4695-a2c5-fd02664c2e37,STORE_003,2024-01-16 13:00:00,SKU_0484,Apparel,3,718.16,2171.27,UPI,CUST_00432,0,
ec570833-b3e9-4292-a2f5-4966be558726,STORE_001,2024-01-04 12:27:00,SKU_0222,Grocery,1,758.72,766.27,UPI,CUST_00128,0,
6c349310-392d-4c18-a4b7-dbfb66d34f05,STORE_003,2024-03-12 09:50:00,SKU_0087,HomeGoods,4,428.31,1697.12,UPI,CUST_00426,0,
3b1464bd-9d21-4be1-bfae-ad74085ac95d,STORE_003,2024-01-22 09:41:00,SKU_0308,HomeGoods,3,174.02,525.03,UPI,CUST_00338,0,
4862c90c-5ccc-41ae-a980-b7715c297f0c,STORE_010,2024-03-10 16:06:00,SKU_0160,Pharmacy,2,109.03,214.03,UPI,CUST_00121,0,
f1b6a8cc-111e-4dfd-a424-628718f84c3a,STORE_008,2024-01-11 13:27:00,SKU_0468,HomeGoods,1,625.69,618.1,cash,CUST_00281,0,
1dc897b5-305d-43db-84fd-a94d5770225e,STORE_013,2024-03-30 12:11:00,SKU_0147,Grocery,7,263.25,1874.61,cash,CUST_00021,0,
0dfe0c9c-7e7c-49a2-b7b1-b567ce764560,STORE_010,2024-03-26 10:01:00,SKU_0275,Grocery,4,1838.45,7424.17,wallet,CUST_00421,0,
c44227e3-e9d6-4ceb-8e89-2ebb3ad3a8f9,STORE_006,2024-02-08 13:37:00,SKU_0272,Pharmacy,4,186.68,738.68,UPI,CUST_00182,0,
04ffd101-e63f-4e54-abf6-2e52101f71ad,STORE_013,2024-03-19 21:17:00,SKU_0121,Apparel,4,1211.7,4771.46,wallet,CUST_00230,0,
0a757975-3516-455d-bd98-33dce127f3e8,STORE_002,2024-03-29 16:04:00,SKU_0250,Electronics,3,220.53,673.47,UPI,CUST_00094,0,
78e68b94-e728-4231-b646-71810ee99bad,STORE_001,2024-03-25 09:35:00,SKU_0055,Pharmacy,1,728.0,716.71,card,CUST_00218,0,
785125cb-0d59-42e3-92b2-5686924d3bf5,STORE_001,2024-03-12 11:16:00,SKU_0322,HomeGoods,3,971.47,2886.09,UPI,CUST_00237,0,
47c9625f-854b-4e99-875e-6d6ac10730ac,STORE_012,2024-02-12 20:13:00,SKU_0379,Electronics,3,110.29,326.67,UPI,CUST_00134,0,
b436bc0b-706b-4851-9322-4bce5d9ee235,STORE_007,2024-02-29 14:06:00,SKU_0475,HomeGoods,2,169.6,332.52,cash,CUST_00587,0,
ff8debfc-7447-4e22-849b-2013e771d1c3,STORE_002,2024-03-04 19:34:00,SKU_0163,HomeGoods,1,109.41,108.6,card,CUST_00167,0,
eef93110-19b0-43e3-b7e0-6032e6b4d964,STORE_008,2024-01-16 10:25:00,SKU_0143,HomeGoods,4,93.46,380.93,UPI,CUST_00108,0,
b3a2699a-1d2b-4f9d-8092-bcef6c47d8ef,STORE_002,2024-02-15 15:14:00,SKU_0274,Pharmacy,2,426.29,847.19,cash,CUST_00328,0,
1a76be20-d99a-4fd2-a79e-6c3397bc756f,STORE_011,2024-02-15 12:41:00,SKU_0346,Apparel,1,213.61,213.65,cash,CUST_00191,0,
9beee0ff-e1b1-4cf7-bc54-2af472ccb3d8,STORE_007,2024-03-12 17:00:00,SKU_0496,Apparel,2,260.7,526.53,cash,CUST_00272,0,
fa4877ca-9f6e-4a56-8ad4-c3788780faa9,STORE_006,2024-03-30 08:59:00,SKU_0013,HomeGoods,5,390.12,1954.59,UPI,CUST_00435,0,
3f11f7fe-7a00-461e-9913-6fb33223e8cc,STORE_003,2024-01-03 15:06:00,SKU_0119,Electronics,3,56.57,171.36,cash,CUST_00046,0,
f5d66980-3bef-4d05-ab48-1cc44f5d93c8,STORE_008,2024-01-09 17:43:00,SKU_0131,Electronics,5,699.86,3521.92,card,CUST_00305,0,
bc73626e-3cd3-4eb6-8e74-446c7b9c58d7,STORE_006,2024-01-11 21:19:00,SKU_0128,Pharmacy,3,189.08,569.7,cash,CUST_00013,0,
f2481f9c-e209-4240-a9fa-e14cb2b7a06a,STORE_001,2024-01-29 12:27:00,SKU_0232,Grocery,5,382.75,1925.21,card,CUST_00026,0,
08e6dbd7-48a2-4d70-a2d0-214786952fce,STORE_002,2024-01-17 13:12:00,SKU_0436,Apparel,5,410.77,2078.43,cash,CUST_00055,0,
2aa6bdaf-728b-4be6-bd23-accc91802391,STORE_019,2024-01-05 13:40:00,SKU_0016,Grocery,2,748.52,1509.63,wallet,CUST_00097,0,
2475d08a-9d6a-484a-a317-5c87fcf41829,STORE_015,2024-03-09 12:19:00,SKU_0408,Grocery,3,229.88,697.69,card,CUST_00209,0,
c8a996bb-9757-4acf-b5c5-c2e026c92604,STORE_012,2024-03-11 17:49:00,SKU_0309,Apparel,2,45.72,90.14,cash,CUST_00561,0,
56d43d6a-b6d1-4af2-9902-d48dd307961c,STORE_003,2024-03-22 19:56:00,SKU_0307,Pharmacy,1,261.69,263.55,UPI,CUST_00543,0,
25c91361-bf7a-4192-8879-1d7896069e4f,STORE_019,2024-02-07 13:19:00,SKU_0339,Apparel,4,293.54,1185.29,wallet,CUST_00061,0,
8f169aee-0a55-48e9-91fd-ede61fcfc20e,STORE_013,2024-01-22 18:42:00,SKU_0058,Electronics,3,109.3,325.28,wallet,CUST_00594,0,
efdfd0b1-59c4-4e8f-ba2a-5bf8a05c3cb2,STORE_012,2024-03-13 10:29:00,SKU_0373,Grocery,1,281.31,285.52,wallet,CUST_00381,0,
71dbc589-8caa-47df-9dd6-76948e8ec926,STORE_007,2024-01-20 20:16:00,SKU_0124,Electronics,2,187.29,371.65,card,CUST_00332,0,
ef8e3bb1-a430-4dd3-996c-6dd822f3309c,STORE_003,2024-01-13 15:52:00,SKU_0258,Pharmacy,1,85.39,84.52,card,CUST_00475,0,
abdf1d6a-7030-4ee4-8818-9c6abc916695,STORE_001,2024-03-23 09:19:00,SKU_0338,Grocery,1,427.8,434.08,card,CUST_00290,0,
ddc6e486-f5ef-4c8d-b7da-02ea1c33054f,STORE_015,2024-01-14 12:32:00,SKU_0302,Grocery,6,159.25,945.83,card,CUST_00159,0,
622da465-dbf2-4e40-964d-d3cc0987915a,STORE_007,2024-01-26 08:30:00,SKU_0162,Electronics,4,180.61,720.0,wallet,CUST_00317,0,
b47deebb-2599-4adb-987d-ba4dc1402d91,STORE_002,2024-01-05 11:00:00,SKU_0198,Apparel,5,172.67,858.79,cash,CUST_00435,0,
065a7a04-2bd9-4f8b-afce-3023378f8191,STORE_003,2024-01-08 14:51:00,SKU_0238,Pharmacy,2,671.72,1364.83,wallet,CUST_00409,0,
61a065be-e4ab-4e17-9784-5dd7f036ab79,STORE_008,2024-03-10 09:02:00,SKU_0021,Apparel,3,241.95,724.55,wallet,CUST_00101,0,
6af935a9-df83-40c8-92cc-7d1055668b04,STORE_002,2024-01-31 17:44:00,SKU_0363,HomeGoods,6,266.33,1610.4,wallet,CUST_00562,0,
44762179-57b6-4937-982e-b3c0c3351c79,STORE_015,2024-03-15 12:10:00,SKU_0050,Electronics,4,175.73,711.19,UPI,CUST_00170,0,
5adcdec6-53fd-47bd-9dc0-143e2c276149,STORE_013,2024-01-03 10:03:00,SKU_0229,Electronics,4,362.04,1455.57,wallet,CUST_00491,0,
bb1282ad-cfb7-46f5-8c12-3f2362554552,STORE_012,2024-03-18 11:49:00,SKU_0327,HomeGoods,4,735.77,2995.31,cash,CUST_00187,0,
2679ec81-ddaa-4e8d-b736-c8cc3d601a83,STORE_007,2024-02-19 15:27:00,SKU_0041,Electronics,4,419.79,1699.48,wallet,CUST_00038,0,
b067439c-ba84-48f2-9b10-60df2e534043,STORE_008,2024-03-14 08:05:00,SKU_0497,Apparel,2,433.09,862.72,UPI,CUST_00597,0,
4869335a-71ed-46e6-a908-d81ac2823c4c,STORE_008,2024-02-08 13:32:00,SKU_0189,Grocery,2,406.04,826.72,wallet,CUST_00353,0,
584b9145-b2d9-496e-838f-d60e5848fad3,STORE_010,2024-03-07 16:15:00,SKU_0008,Electronics,2,82.87,165.9,cash,CUST_00128,0,
238bd6ad-855d-4444-bb97-5f6f001b8b35,STORE_001,2024-01-30 18:12:00,SKU_0329,Apparel,1,124.04,121.67,wallet,CUST_00000,0,
902ce3cb-e287-41b6-86b6-bc5eed2ee680,STORE_006,2024-02-15 15:45:00,SKU_0279,Pharmacy,2,212.19,420.31,UPI,CUST_00077,0,
b0526d89-9545-4d67-a6be-47f032845f9c,STORE_001,2024-03-05 14:18:00,SKU_0320,Electronics,2,139.88,281.12,cash,CUST_00101,0,
58b91f44-716c-4a81-9a5f-298ff9865551,STORE_008,2024-02-03 13:13:00,SKU_0375,Pharmacy,6,106.68,631.29,UPI,CUST_00555,0,
701b0f50-d20d-4df5-aa19-0567b311e209,STORE_003,2024-02-26 10:38:00,SKU_0238,Apparel,4,55.91,224.39,cash,CUST_00106,0,
8d8888e2-a36f-4e0e-8f0c-0c10c526ddce,STORE_002,2024-03-08 21:07:00,SKU_0413,HomeGoods,1,85.13,84.66,cash,CUST_00097,0,
f5976b35-3f11-437a-bbb4-f9074f570abd,STORE_001,2024-03-09 09:20:00,SKU_0185,Electronics,3,203.62,611.7,UPI,CUST_00502,0,
35858b2f-f7c6-446b-bba8-fa2250af781a,STORE_008,2024-01-16 10:10:00,SKU_0273,Pharmacy,2,236.49,463.56,wallet,CUST_00527,0,
27b8fd16-d1aa-4e13-be49-c8ffee649a2c,STORE_002,2024-01-04 19:03:00,SKU_0080,Electronics,2,132.56,268.81,cash,CUST_00125,0,
a0a63576-d3bb-4208-a2f9-32373b8af4ab,STORE_018,2024-02-05 17:59:00,SKU_0310,Pharmacy,2,266.29,529.64,card,CUST_00390,0,
40521a08-3672-4e3b-a7c5-ef8e0de7eb43,STORE_008,2024-03-17 09:59:00,SKU_0131,HomeGoods,1,176.69,174.15,card,CUST_00320,0,
d1b033e4-64fe-4f4f-8128-1b7972b2fc9e,STORE_004,2024-02-28 10:26:00,SKU_0348,Grocery,2,598.2,1193.43,UPI,CUST_00346,0,
22257c8d-a00f-425a-ad1e-bacd73e3d941,STORE_008,2024-03-23 13:11:00,SKU_0400,Electronics,1,219.68,219.56,cash,CUST_00186,0,
0c8e4a9b-bcca-4059-8ecb-5caacae9572a,STORE_001,2024-03-19 21:58:00,SKU_0429,HomeGoods,3,436.39,1316.37,UPI,CUST_00450,0,
baef2fe2-9b73-421a-909c-46f4b62fb606,STORE_019,2024-03-27 20:27:00,SKU_0464,Electronics,5,294.13,1472.09,card,CUST_00528,0,
4e246765-88e4-4ed2-823f-098d583fa8ea,STORE_007,2024-01-18 16:13:00,SKU_0062,HomeGoods,1,81.43,79.94,wallet,CUST_00435,0,
2abb1884-bed1-42d4-a26e-f7e103c311f5,STORE_013,2024-02-12 17:56:00,SKU_0069,HomeGoods,1,232.51,235.97,card,CUST_00541,0,
6d9d0ea7-77a9-484d-af65-e687c1b41321,STORE_001,2024-01-27 11:44:00,SKU_0463,Grocery,1,93.03,92.87,card,CUST_00066,0,
43954e49-15a9-4ce4-86c6-3d1721d3215d,STORE_007,2024-01-01 15:44:00,SKU_0191,Grocery,2,229.28,450.8,cash,CUST_00394,0,
fc154bee-411a-4528-bd97-28b857b56d30,STORE_007,2024-02-19 13:49:00,SKU_0013,Grocery,3,137.74,417.73,wallet,CUST_00599,0,
f0a48a0b-93c0-4a19-bca4-394efef1b305,STORE_019,2024-02-03 17:27:00,SKU_0144,Grocery,2,339.35,683.05,wallet,CUST_00321,0,
73ddfe7a-f1db-48a2-8c60-2ceebf725862,STORE_008,2024-01-03 15:02:00,SKU_0418,Electronics,2,85.42,171.86,card,CUST_00565,0,
e7445a2a-a709-49ed-8ced-bb3d224af879,STORE_007,2024-03-24 16:22:00,SKU_0178,Grocery,2,252.96,504.44,card,CUST_00209,0,
8784c4ae-58b9-48d4-b984-e5e532d61357,STORE_003,2024-02-13 16:15:00,SKU_0039,HomeGoods,3,395.2,1181.36,wallet,CUST_00537,0,
f0e8c687-b491-4f22-acaa-53fa0b2a471b,STORE_003,2024-01-26 13:15:00,SKU_0361,Grocery,2,516.74,1034.98,card,CUST_00563,0,
9c33ef5b-ca47-4fdb-9af6-134b7aaa9303,STORE_008,2024-03-09 09:49:00,SKU_0098,HomeGoods,3,135.66,399.66,cash,CUST_00373,0,
0d754475-fce2-4317-b9b3-16a0ce1cc2d3,STORE_007,2024-02-01 15:09:00,SKU_0177,Pharmacy,6,253.58,1509.24,cash,CUST_00422,0,
15d9ae5d-b764-41d6-a2f1-c9a5f61eeda4,STORE_001,2024-02-04 18:16:00,SKU_0002,HomeGoods,2,289.68,590.67,UPI,CUST_00313,0,
5b9d1b9d-bfd7-4aee-a581-79707843b6c1,STORE_013,2024-01-12 15:09:00,SKU_0301,Apparel,3,861.92,2602.54,cash,CUST_00190,0,
62fb2119-71cf-4dfa-a471-89125e18c4a4,STORE_015,2024-01-29 14:33:00,SKU_0223,Grocery,3,76.43,228.55,cash,CUST_00321,0,
08bcb618-827e-4910-93ea-a6a1236ba24c,STORE_002,2024-02-27 17:50:00,SKU_0433,Pharmacy,3,120.61,357.81,cash,CUST_00577,0,
5bfde5df-c466-4ce5-b0f6-e6f328c77309,STORE_008,2024-01-06 13:00:00,SKU_0167,Grocery,4,2356.73,9519.38,wallet,CUST_00008,0,
bd81a9da-c813-43e9-bdff-0650b3d03b63,STORE_001,2024-01-01 10:35:00,SKU_0103,Apparel,5,200.94,995.07,wallet,CUST_00123,0,
e28df20c-fc76-489c-b13b-aa916e860932,STORE_010,2024-03-21 18:38:00,SKU_0083,Apparel,4,55.07,217.31,wallet,CUST_00299,0,
aacf4434-a222-422c-8d28-e03f2cf659c6,STORE_003,2024-03-11 10:50:00,SKU_0100,HomeGoods,3,156.87,464.11,card,CUST_00203,0,
59aeb263-e437-468d-a61e-45c685e7c6ac,STORE_010,2024-03-21 09:28:00,SKU_0226,Apparel,3,27.29,82.62,card,CUST_00374,0,
119882db-af57-458a-9f4a-b11360e2ec7f,STORE_012,2024-03-15 14:50:00,SKU_0044,HomeGoods,2,303.14,609.74,card,CUST_00216,0,
b8fbbac4-ee56-4293-b803-d1823e19c4b2,STORE_013,2024-03-25 14:03:00,SKU_0201,Pharmacy,1,477.85,469.63,UPI,CUST_00395,0,
df171bd6-93aa-4ba3-9fa7-6d77d95581e5,STORE_001,2024-01-31 11:28:00,SKU_0427,Grocery,3,120.56,356.11,cash,CUST_00063,0,
cc052695-b0a4-4fad-b916-9a744d87cc75,STORE_016,2024-02-22 14:11:00,SKU_0384,Pharmacy,2,171.55,344.94,UPI,CUST_00199,0,
68baa022-873d-4c34-b156-0586d577990d,STORE_003,2024-01-28 17:01:00,SKU_0318,Electronics,5,523.42,2624.54,cash,CUST_00415,0,
27c76eac-239a-4b6e-a2a4-f8fcd235e8ea,STORE_001,2024-01-20 20:05:00,SKU_0446,Pharmacy,1,61.64,62.1,card,CUST_00282,0,
8bd06812-6415-4f5b-b71d-0ff43cb1d9f5,STORE_008,2024-02-07 10:06:00,SKU_0390,Electronics,3,86.85,257.19,card,CUST_00428,0,
9c5a350b-80c5-4d71-b28b-9ddef47103a8,STORE_006,2024-02-08 15:10:00,SKU_0326,Pharmacy,2,208.3,420.38,UPI,CUST_00381,0,
5d2719df-612b-4f54-9dfc-979b054264ca,STORE_013,2024-01-08 09:39:00,SKU_0431,Grocery,5,136.95,696.69,wallet,CUST_00197,0,
162136bc-a878-4d48-a9e4-67d9c048d4d1,STORE_013,2024-03-18 10:19:00,SKU_0063,Pharmacy,2,197.62,396.84,UPI,CUST_00256,0,
bc1b7393-5f0e-4400-8f58-e0bbc9c78429,STORE_003,2024-01-31 13:14:00,SKU_0409,Electronics,7,90.96,628.98,card,CUST_00578,0,
62a4c382-f5cc-4014-bbe1-371ef38ecb66,STORE_019,2024-01-05 15:21:00,SKU_0148,Apparel,4,296.76,1195.57,UPI,CUST_00577,0,
05872764-2526-4f4d-b210-1c9c1f26e6f3,STORE_003,2024-01-31 11:55:00,SKU_0366,Pharmacy,6,221.87,1322.86,UPI,CUST_00021,0,
d3df7e11-dbdf-46cc-aab4-e691364a5a67,STORE_008,2024-02-24 13:12:00,SKU_0456,Electronics,6,387.93,2285.62,cash,CUST_00423,0,
226fe71a-bb09-47fc-9eed-f5b211e6f1c0,STORE_003,2024-03-13 20:01:00,SKU_0248,Grocery,2,293.47,582.3,wallet,CUST_00294,0,
2789251e-da15-49cd-a346-76d911651297,STORE_018,2024-03-24 17:05:00,SKU_0045,Electronics,6,294.95,1798.41,wallet,CUST_00000,0,
e356aa3a-0526-453e-94ec-dddd5d535449,STORE_002,2024-03-08 09:03:00,SKU_0185,Grocery,2,78.6,156.64,cash,CUST_00380,0,
792adcdc-70e5-412d-94bd-ed81d44c5ffd,STORE_001,2024-01-11 14:37:00,SKU_0204,Grocery,1,370.75,376.16,cash,CUST_00013,0,
d2c3a3da-91a6-495b-9132-d89f92269c75,STORE_007,2024-02-06 09:11:00,SKU_0468,HomeGoods,3,191.86,575.78,cash,CUST_00191,0,
29ae664c-73ec-4516-b526-37131a24c929,STORE_020,2024-03-17 21:45:00,SKU_0471,Grocery,4,218.81,875.83,UPI,CUST_00414,0,
616869eb-a95b-4c5d-b482-d24b5ca82ba8,STORE_015,2024-01-10 19:41:00,SKU_0284,Electronics,2,578.29,1133.69,cash,CUST_00487,0,
d95a1446-2627-4def-aaa0-29541dbc2609,STORE_012,2024-02-17 10:59:00,SKU_0475,Electronics,2,140.6,282.74,cash,CUST_00247,0,
3dcb6af7-56aa-463b-82c6-55505c96eff2,STORE_015,2024-02-09 08:12:00,SKU_0218,Pharmacy,4,736.87,2901.24,UPI,CUST_00485,0,
e87497ef-b817-4831-a9db-d1690a0713d8,STORE_015,2024-02-06 08:19:00,SKU_0206,Pharmacy,6,793.97,4759.77,cash,CUST_00503,0,
2d288deb-fe77-4835-b28f-af24dd2c92df,STORE_008,2024-02-12 21:05:00,SKU_0418,Grocery,7,456.55,3165.21,cash,CUST_00268,0,
e4cfc4be-ca2d-454c-865d-feb1c263f97e,STORE_003,2024-02-21 20:48:00,SKU_0334,Electronics,4,114.09,454.4,cash,CUST_00103,0,
957a3b17-2863-4ca2-a5f2-17ba23633740,STORE_013,2024-03-24 10:48:00,SKU_0261,Electronics,1,43.49,43.55,UPI,CUST_00395,0,
d8e809d0-d280-4999-b84a-365baf7675ac,STORE_010,2024-03-29 12:29:00,SKU_0228,Pharmacy,1,592.61,581.1,card,CUST_00008,0,
2a91b596-6a13-4bf6-8722-31de0b3c15a1,STORE_006,2024-02-17 14:17:00,SKU_0353,HomeGoods,4,273.3,1083.78,card,CUST_00535,0,
ec08530d-1cd4-41d0-9a63-e08103e14ea8,STORE_001,2024-03-28 21:22:00,SKU_0376,HomeGoods,2,137.73,280.85,UPI,CUST_00232,0,
